"","odds_ratio","ci_low","ci_high"
"8552",0.798192159252488,0.435489180572883,1.46297715652553
"8553",1.77333333333333,0.401956729156791,7.8235065692468
"8554",4.42391304347826,0.484633477929023,40.3831091072981
"8555",0.63003663003663,0.24463694026697,1.62259287070354
"8556",3.53478260869565,0.404593778746332,30.8820568854348
"8557",17.7608695652174,1.0933779058839,288.50819649374
"8558",1.05421686746988,0.405829995327903,2.73851912488636
"8559",2.35671936758893,0.681420138991557,8.15081013864428
"8560",5.38075801749271,2.62843186250688,11.0151445262113
"8561",1.87758323765786,1.00112768588718,3.52134784007069
"8562",0.309647602541883,0.125106422558523,0.766400603574804
"8563",1.01079701609737,0.451362418967951,2.26361470254326
"8564",1.76228501228501,1.28699208637879,2.41310610795032
"8565",2.4051724137931,0.279656131728005,20.6855980747732
"8566",4.16021126760563,0.954441152655989,18.1334991088246
"8567",1.24232992441085,0.7702703218846,2.00369090855079
"8568",0.195470383275261,0.0947342856447307,0.4033246303357
"8569",1.90059532050395,1.42483637564515,2.53521220686544
"8570",0.103297122165047,0.0221679101945715,0.481339709243026
"8571",1.19827586206897,0.231033852989786,6.21495518096478
"8572",1.10498220640569,0.518589462436835,2.35443595543925
"8573",0.564814814814815,0.355271927648417,0.897948163666893
"8574",0.477739726027397,0.0297711437838939,7.66632439389874
"8575",0.15810502283105,0.0163713651126241,1.52688539241797
"8576",Inf,NA,Inf
"8577",1.92082616179002,0.213688336750604,17.2661418958166
"8578",0.475945017182131,0.0954484631599714,2.37325622520339
"8579",0.532014388489209,0.30539202869796,0.926806474832648
"8580",0.651567944250871,0.259119738575067,1.6383961650699
"8581",Inf,NA,Inf
"8582",Inf,NA,Inf
"8583",0.957118353344768,0.0864175142523647,10.600577327811
"8584",0.134715025906736,0.0534727373907388,0.339390483648508
"8585",0.316752429959977,0.0526247000362755,1.9065591217886
"8586",0.355670103092784,0.0790587186057686,1.60009198814413
"8587",0.919354838709677,0.689799177367817,1.22530346105097
"8588",0.261529480443666,0.133102652915061,0.513871569372713
"8589",1.69105691056911,1.23255968776134,2.32010952749676
"8590",1.92082616179002,0.213688336750604,17.2661418958166
"8591",1.21495327102804,0.708492270424302,2.08345455892936
"8592",5.32448943969279,3.58941510971326,7.89827504672893
"8593",3.21298174442191,2.37964250982807,4.33815232639054
"8594",0.957118353344768,0.0864175142523647,10.600577327811
"8595",0.133367139959432,0.0486850644309117,0.365343955664262
"8596",0.716494845360825,0.11903849129697,4.31259551289105
"8597",0.648064806480648,0.444271192569563,0.945341495066753
"8598",0.477739726027397,0.0297711437838939,7.66632439389874
"8599",0.0941780821917808,0.0109499551856522,0.81000433471578
